unixtime,date_time,temp_degC,pH,O2_mgL
1522708524,2018-04-02 22:35:24,24.25,7.92,4.56
1522708532,2018-04-02 22:35:32,24.25,7.93,4.57
1522708540,2018-04-02 22:35:40,24.25,7.93,4.56
1522708548,2018-04-02 22:35:48,24.25,7.93,4.56
1522708554,2018-04-02 22:35:54,24.25,7.92,4.55
1522708562,2018-04-02 22:36:02,24.25,7.93,4.56
1522708568,2018-04-02 22:36:08,24.25,7.93,4.55
1522708574,2018-04-02 22:36:14,24.25,7.93,4.53
1522708582,2018-04-02 22:36:22,24.25,7.93,4.53
1522708590,2018-04-02 22:36:30,24.25,7.93,4.52
1522708598,2018-04-02 22:36:38,24.25,7.93,4.52
1522708606,2018-04-02 22:36:46,24.25,7.93,4.52
1522708614,2018-04-02 22:36:54,24.25,7.93,4.53
1522708622,2018-04-02 22:37:02,24.25,7.92,4.53
1522708632,2018-04-02 22:37:12,24.25,7.92,4.53
1522708640,2018-04-02 22:37:20,24.25,7.92,4.52
1522708648,2018-04-02 22:37:28,24.25,7.93,4.52
1522708656,2018-04-02 22:37:36,24.25,7.92,4.52
1522708664,2018-04-02 22:37:44,24.25,7.92,4.52
1522708672,2018-04-02 22:37:52,24.25,7.92,4.53
1522708680,2018-04-02 22:38:00,24.25,7.92,4.51
1522708690,2018-04-02 22:38:10,24.25,7.92,4.51
1522708700,2018-04-02 22:38:20,24.25,7.92,4.50
1522708708,2018-04-02 22:38:28,24.25,7.91,4.50
1522708716,2018-04-02 22:38:36,24.25,7.91,4.49
1522708724,2018-04-02 22:38:44,24.25,7.91,4.50
1522708732,2018-04-02 22:38:52,24.25,7.91,4.50
1522708740,2018-04-02 22:39:00,24.25,7.91,4.51
1522708750,2018-04-02 22:39:10,24.25,7.91,4.50
1522708760,2018-04-02 22:39:20,24.25,7.91,4.49
1522708768,2018-04-02 22:39:28,24.25,7.91,4.48
1522708776,2018-04-02 22:39:36,24.25,7.91,4.48
1522708784,2018-04-02 22:39:44,24.25,7.91,4.48
1522708792,2018-04-02 22:39:52,24.25,7.91,4.48
1522708800,2018-04-02 22:40:00,24.25,7.90,4.48
1522708810,2018-04-02 22:40:10,24.25,7.91,4.48
1522708820,2018-04-02 22:40:20,24.25,7.90,4.47
1522708828,2018-04-02 22:40:28,24.25,7.91,4.46
1522708836,2018-04-02 22:40:36,24.25,7.91,4.45
1522708844,2018-04-02 22:40:44,24.25,7.90,4.45
1522708852,2018-04-02 22:40:52,24.25,7.90,4.45
1522708860,2018-04-02 22:41:00,24.25,7.91,4.46
1522708870,2018-04-02 22:41:10,24.25,7.90,4.45
1522708878,2018-04-02 22:41:18,24.25,7.90,4.45
1522708886,2018-04-02 22:41:26,24.25,7.90,4.45
1522708894,2018-04-02 22:41:34,24.25,7.90,4.45
1522708902,2018-04-02 22:41:42,24.25,7.90,4.46
1522708910,2018-04-02 22:41:50,24.25,7.90,4.46
1522708920,2018-04-02 22:42:00,24.25,7.90,4.45
1522708930,2018-04-02 22:42:10,24.25,7.90,4.44
1522708938,2018-04-02 22:42:18,24.25,7.91,4.43
1522708946,2018-04-02 22:42:26,24.25,7.90,4.43
1522708954,2018-04-02 22:42:34,24.25,7.90,4.43
1522708962,2018-04-02 22:42:42,24.25,7.90,4.43
1522708970,2018-04-02 22:42:50,24.25,7.90,4.44
1522708980,2018-04-02 22:43:00,24.25,7.90,4.43
1522708990,2018-04-02 22:43:10,24.25,7.91,4.41
1522708998,2018-04-02 22:43:18,24.25,7.90,4.41
1522709006,2018-04-02 22:43:26,24.25,7.90,4.41
1522709014,2018-04-02 22:43:34,24.25,7.90,4.41
1522709022,2018-04-02 22:43:42,24.25,7.90,4.41
1522709030,2018-04-02 22:43:50,24.25,7.90,4.41
1522709038,2018-04-02 22:43:58,24.25,7.90,4.41
1522709046,2018-04-02 22:44:06,24.00,7.90,4.42
1522709056,2018-04-02 22:44:16,24.25,7.90,4.41
1522709066,2018-04-02 22:44:26,24.25,7.90,4.40
1522709074,2018-04-02 22:44:34,24.25,7.90,4.39
1522709082,2018-04-02 22:44:42,24.25,7.90,4.39
1522709090,2018-04-02 22:44:50,24.25,7.90,4.40
1522709098,2018-04-02 22:44:58,24.25,7.90,4.40
1522709106,2018-04-02 22:45:06,24.25,7.90,4.40
1522709116,2018-04-02 22:45:16,24.25,7.90,4.39
1522709126,2018-04-02 22:45:26,24.25,7.90,4.38
1522709134,2018-04-02 22:45:34,24.25,7.90,4.38
1522709142,2018-04-02 22:45:42,24.25,7.90,4.37
1522709150,2018-04-02 22:45:50,24.25,7.90,4.37
1522709158,2018-04-02 22:45:58,24.25,7.90,4.37
1522709166,2018-04-02 22:46:06,24.25,7.90,4.38
1522709176,2018-04-02 22:46:16,24.25,7.90,4.37
1522709186,2018-04-02 22:46:26,24.25,7.90,4.36
1522709194,2018-04-02 22:46:34,24.25,7.90,4.35
1522709202,2018-04-02 22:46:42,24.25,7.90,4.35
1522709210,2018-04-02 22:46:50,24.25,7.90,4.35
1522709218,2018-04-02 22:46:58,24.25,7.90,4.35
1522709226,2018-04-02 22:47:06,24.25,7.90,4.35
1522709236,2018-04-02 22:47:16,24.25,7.90,4.35
1522709246,2018-04-02 22:47:26,24.25,7.90,4.33
1522709254,2018-04-02 22:47:34,24.25,7.90,4.33
1522709262,2018-04-02 22:47:42,24.25,7.90,4.33
1522709270,2018-04-02 22:47:50,24.25,7.90,4.32
1522709278,2018-04-02 22:47:58,24.25,7.90,4.33
1522709286,2018-04-02 22:48:06,24.25,7.90,4.33
1522709296,2018-04-02 22:48:16,24.25,7.90,4.33
1522709306,2018-04-02 22:48:26,24.25,7.90,4.33
1522709314,2018-04-02 22:48:34,24.25,7.90,4.33
1522709324,2018-04-02 22:48:44,24.25,7.90,4.32
1522709332,2018-04-02 22:48:52,24.25,7.90,4.32
1522709340,2018-04-02 22:49:00,24.25,7.90,4.32
1522709350,2018-04-02 22:49:10,24.25,7.89,4.31
1522709358,2018-04-02 22:49:18,24.25,7.90,4.30
1522709366,2018-04-02 22:49:26,24.25,7.90,4.30
1522709374,2018-04-02 22:49:34,24.25,7.90,4.31
1522709384,2018-04-02 22:49:44,24.25,7.90,4.30
1522709392,2018-04-02 22:49:52,24.25,7.90,4.30
1522709400,2018-04-02 22:50:00,24.25,7.90,4.30
1522709410,2018-04-02 22:50:10,24.25,7.90,4.29
1522709420,2018-04-02 22:50:20,24.25,7.90,4.29
1522709428,2018-04-02 22:50:28,24.25,7.90,4.28
1522709436,2018-04-02 22:50:36,24.25,7.90,4.28
1522709444,2018-04-02 22:50:44,24.25,7.90,4.29
1522709454,2018-04-02 22:50:54,24.25,7.90,4.28
1522709462,2018-04-02 22:51:02,24.25,7.90,4.28
1522709472,2018-04-02 22:51:12,24.25,7.90,4.27
1522709480,2018-04-02 22:51:20,24.25,7.90,4.27
1522709488,2018-04-02 22:51:28,24.25,7.90,4.27
1522709496,2018-04-02 22:51:36,24.25,7.90,4.27
1522709506,2018-04-02 22:51:46,24.25,7.90,4.27
1522709514,2018-04-02 22:51:54,24.25,7.90,4.26
1522709522,2018-04-02 22:52:02,24.25,7.90,4.26
1522709532,2018-04-02 22:52:12,24.25,7.90,4.25
1522709542,2018-04-02 22:52:22,24.25,7.90,4.25
1522709550,2018-04-02 22:52:30,24.25,7.90,4.25
1522709558,2018-04-02 22:52:38,24.25,7.90,4.25
1522709568,2018-04-02 22:52:48,24.25,7.90,4.25
1522709576,2018-04-02 22:52:56,24.25,7.90,4.24
1522709584,2018-04-02 22:53:04,24.25,7.90,4.25
1522709594,2018-04-02 22:53:14,24.25,7.90,4.23
1522709604,2018-04-02 22:53:24,24.25,7.90,4.23
1522709614,2018-04-02 22:53:34,24.25,7.90,4.23
1522709620,2018-04-02 22:53:40,24.25,7.90,4.22
1522709628,2018-04-02 22:53:48,24.25,7.90,4.22
1522709636,2018-04-02 22:53:56,24.25,7.90,4.22
1522709644,2018-04-02 22:54:04,24.25,7.90,4.22
1522709656,2018-04-02 22:54:16,24.25,7.89,4.22
1522709664,2018-04-02 22:54:24,24.25,7.89,4.21
1522709672,2018-04-02 22:54:32,24.25,7.89,4.22
1522709682,2018-04-02 22:54:42,24.25,7.88,4.21
1522709690,2018-04-02 22:54:50,24.25,7.88,4.21
1522709698,2018-04-02 22:54:58,24.25,7.88,4.21
1522709706,2018-04-02 22:55:06,24.25,7.88,4.21
1522709716,2018-04-02 22:55:16,24.25,7.88,4.21
1522709726,2018-04-02 22:55:26,24.25,7.88,4.19
1522709734,2018-04-02 22:55:34,24.25,7.88,4.19
1522709742,2018-04-02 22:55:42,24.25,7.88,4.18
1522709750,2018-04-02 22:55:50,24.25,7.88,4.19
1522709758,2018-04-02 22:55:58,24.00,7.88,4.19
1522709766,2018-04-02 22:56:06,24.25,7.88,4.19
1522709776,2018-04-02 22:56:16,24.25,7.88,4.18
1522709786,2018-04-02 22:56:26,24.25,7.88,4.18
1522709794,2018-04-02 22:56:34,24.25,7.87,4.17
1522709802,2018-04-02 22:56:42,24.25,7.87,4.17
1522709810,2018-04-02 22:56:50,24.25,7.87,4.17
1522709818,2018-04-02 22:56:58,24.25,7.87,4.17
1522709826,2018-04-02 22:57:06,24.25,7.88,4.17
1522709836,2018-04-02 22:57:16,24.25,7.87,4.17
1522709846,2018-04-02 22:57:26,24.25,7.87,4.15
1522709854,2018-04-02 22:57:34,24.25,7.87,4.15
1522709862,2018-04-02 22:57:42,24.25,7.87,4.15
1522709870,2018-04-02 22:57:50,24.25,7.87,4.15
1522709880,2018-04-02 22:58:00,24.25,7.87,4.14
1522709890,2018-04-02 22:58:10,24.25,7.87,4.15
1522709900,2018-04-02 22:58:20,24.25,7.87,4.15
1522709908,2018-04-02 22:58:28,24.25,7.87,4.14
1522709918,2018-04-02 22:58:38,24.25,7.87,4.14
1522709928,2018-04-02 22:58:48,24.25,7.87,4.15
1522709936,2018-04-02 22:58:56,24.25,7.87,4.15
1522709944,2018-04-02 22:59:04,24.25,7.87,4.15
1522709954,2018-04-02 22:59:14,24.25,7.87,4.14
1522709964,2018-04-02 22:59:24,24.25,7.87,4.12
1522709974,2018-04-02 22:59:34,24.25,7.87,4.12
1522709982,2018-04-02 22:59:42,24.25,7.87,4.12
1522709990,2018-04-02 22:59:50,24.25,7.87,4.12
1522710000,2018-04-02 23:00:00,24.25,7.87,4.12
1522710010,2018-04-02 23:00:10,24.25,7.87,4.12
1522710020,2018-04-02 23:00:20,24.25,7.87,4.12
1522710028,2018-04-02 23:00:28,24.25,7.87,4.11
1522710038,2018-04-02 23:00:38,24.25,7.87,4.11
1522710046,2018-04-02 23:00:46,24.25,7.87,4.10
1522710054,2018-04-02 23:00:54,24.25,7.86,4.12
1522710064,2018-04-02 23:01:04,24.25,7.87,4.12
1522710074,2018-04-02 23:01:14,24.25,7.87,4.10
1522710082,2018-04-02 23:01:22,24.25,7.87,4.09
1522710090,2018-04-02 23:01:30,24.25,7.87,4.09
1522710098,2018-04-02 23:01:38,24.25,7.87,4.09
1522710106,2018-04-02 23:01:46,24.25,7.87,4.10
1522710114,2018-04-02 23:01:54,24.25,7.87,4.09
1522710124,2018-04-02 23:02:04,24.25,7.87,4.10
1522710134,2018-04-02 23:02:14,24.25,7.87,4.08
1522710144,2018-04-02 23:02:24,24.25,7.86,4.07
1522710152,2018-04-02 23:02:32,24.25,7.87,4.06
1522710160,2018-04-02 23:02:40,24.25,7.87,4.06
1522710168,2018-04-02 23:02:48,24.25,7.87,4.06
1522710176,2018-04-02 23:02:56,24.25,7.87,4.05
1522710184,2018-04-02 23:03:04,24.25,7.87,4.07
1522710194,2018-04-02 23:03:14,24.25,7.86,4.06
1522710204,2018-04-02 23:03:24,24.25,7.87,4.05
1522710212,2018-04-02 23:03:32,24.25,7.86,4.04
1522710220,2018-04-02 23:03:40,24.25,7.87,4.05
1522710228,2018-04-02 23:03:48,24.25,7.87,4.04
1522710236,2018-04-02 23:03:56,24.25,7.87,4.05
1522710244,2018-04-02 23:04:04,24.25,7.87,4.05
1522710254,2018-04-02 23:04:14,24.25,7.86,4.04
1522710264,2018-04-02 23:04:24,24.25,7.87,4.05
1522710272,2018-04-02 23:04:32,24.25,7.87,4.04
1522710280,2018-04-02 23:04:40,24.25,7.87,4.04
1522710288,2018-04-02 23:04:48,24.25,7.87,4.04
1522710298,2018-04-02 23:04:58,24.25,7.87,4.03
1522710306,2018-04-02 23:05:06,24.25,7.86,4.04
1522710316,2018-04-02 23:05:16,24.25,7.87,4.04
1522710326,2018-04-02 23:05:26,24.25,7.87,4.03
1522710336,2018-04-02 23:05:36,24.25,7.87,4.03
1522710344,2018-04-02 23:05:44,24.25,7.87,4.01
1522710352,2018-04-02 23:05:52,24.25,7.87,4.00
1522710360,2018-04-02 23:06:00,24.00,7.86,4.01
1522710370,2018-04-02 23:06:10,24.25,7.87,4.01
1522710378,2018-04-02 23:06:18,24.25,7.87,4.00
1522710386,2018-04-02 23:06:26,24.25,7.87,4.00
1522710394,2018-04-02 23:06:34,24.25,7.87,4.00
1522710402,2018-04-02 23:06:42,24.25,7.87,4.01
1522710412,2018-04-02 23:06:52,24.25,7.87,4.00
1522710420,2018-04-02 23:07:00,24.25,7.87,4.00
1522710430,2018-04-02 23:07:10,24.25,7.87,3.99
1522710440,2018-04-02 23:07:20,24.25,7.87,3.98
1522710448,2018-04-02 23:07:28,24.25,7.87,3.98
1522710456,2018-04-02 23:07:36,24.25,7.87,3.97
1522710464,2018-04-02 23:07:44,24.25,7.87,3.98
1522710472,2018-04-02 23:07:52,24.25,7.87,3.98
1522710480,2018-04-02 23:08:00,24.25,7.87,3.98
1522710490,2018-04-02 23:08:10,24.25,7.87,3.98
1522710500,2018-04-02 23:08:20,24.25,7.87,3.96
1522710508,2018-04-02 23:08:28,24.25,7.87,3.96
1522710516,2018-04-02 23:08:36,24.25,7.87,3.96
1522710524,2018-04-02 23:08:44,24.25,7.87,3.96
1522710532,2018-04-02 23:08:52,24.25,7.86,3.97
1522710540,2018-04-02 23:09:00,24.25,7.86,3.97
1522710550,2018-04-02 23:09:10,24.25,7.87,3.97
1522710560,2018-04-02 23:09:20,24.25,7.87,3.96
1522710570,2018-04-02 23:09:30,24.25,7.87,3.95
1522710578,2018-04-02 23:09:38,24.25,7.87,3.95
1522710586,2018-04-02 23:09:46,24.25,7.87,3.94
1522710594,2018-04-02 23:09:54,24.25,7.87,3.94
1522710602,2018-04-02 23:10:02,24.25,7.87,3.95
1522710612,2018-04-02 23:10:12,24.25,7.87,3.94
1522710622,2018-04-02 23:10:22,24.25,7.87,3.93
1522710630,2018-04-02 23:10:30,24.25,7.86,3.93
1522710638,2018-04-02 23:10:38,24.25,7.86,3.92
1522710646,2018-04-02 23:10:46,24.25,7.87,3.93
1522710654,2018-04-02 23:10:54,24.25,7.86,3.93
1522710662,2018-04-02 23:11:02,24.25,7.87,3.93
1522710672,2018-04-02 23:11:12,24.25,7.87,3.93
1522710682,2018-04-02 23:11:22,24.25,7.87,3.92
1522710690,2018-04-02 23:11:30,24.25,7.87,3.92
1522710698,2018-04-02 23:11:38,24.25,7.87,3.92
1522710706,2018-04-02 23:11:46,24.25,7.86,3.92
1522710714,2018-04-02 23:11:54,24.25,7.87,3.92
1522710724,2018-04-02 23:12:04,24.25,7.87,3.92
1522710734,2018-04-02 23:12:14,24.25,7.87,3.91
1522710744,2018-04-02 23:12:24,24.25,7.87,3.90
1522710752,2018-04-02 23:12:32,24.25,7.87,3.89
1522710760,2018-04-02 23:12:40,24.25,7.87,3.89
1522710768,2018-04-02 23:12:48,24.25,7.87,3.89
1522710776,2018-04-02 23:12:56,24.25,7.87,3.89
1522710784,2018-04-02 23:13:04,24.25,7.87,3.90
1522710794,2018-04-02 23:13:14,24.25,7.87,3.89
1522710804,2018-04-02 23:13:24,24.25,7.87,3.89
1522710812,2018-04-02 23:13:32,24.25,7.87,3.87
1522710820,2018-04-02 23:13:40,24.25,7.87,3.88
1522710828,2018-04-02 23:13:48,24.25,7.87,3.88
1522710836,2018-04-02 23:13:56,24.25,7.87,3.88
1522710844,2018-04-02 23:14:04,24.25,7.87,3.89
1522710854,2018-04-02 23:14:14,24.25,7.87,3.88
1522710864,2018-04-02 23:14:24,24.00,7.87,3.88
1522710872,2018-04-02 23:14:32,24.25,7.87,3.88
1522710882,2018-04-02 23:14:42,24.25,7.87,3.86
1522710890,2018-04-02 23:14:50,24.25,7.87,3.86
1522710896,2018-04-02 23:14:56,24.25,7.87,3.86
1522710904,2018-04-02 23:15:04,24.25,7.87,3.86
1522710914,2018-04-02 23:15:14,24.25,7.87,3.86
1522710924,2018-04-02 23:15:24,24.25,7.87,3.85
1522710932,2018-04-02 23:15:32,24.25,7.87,3.84
1522710940,2018-04-02 23:15:40,24.25,7.87,3.84
1522710948,2018-04-02 23:15:48,24.25,7.87,3.84
1522710956,2018-04-02 23:15:56,24.25,7.87,3.85
1522710964,2018-04-02 23:16:04,24.25,7.86,3.85
1522710976,2018-04-02 23:16:16,24.25,7.87,3.86
1522710982,2018-04-02 23:16:22,24.25,7.87,3.86
1522710992,2018-04-02 23:16:32,24.25,7.87,3.86
1522710998,2018-04-02 23:16:38,24.25,7.87,3.85
